user_id,register_date,country,device_type,acquisition_channel,plan_type,company_size
U005064,2024-11-26,US,Desktop,Organic,Basic,51-200
U005065,2025-08-17,US,Desktop,Organic,Free,201-1000
U005066,2024-02-20,China,Mobile,Google Ads,Free,1-10
U005067,2025-03-11,Canada,Mobile,Organic,Basic,1-10
U005068,2024-12-02,Germany,Desktop,Organic,Basic,1-10
U005069,2025-11-22,Canada,Desktop,Organic,Pro,1-10
U005070,2024-01-18,India,Mobile,Organic,Basic,201-1000
U005071,2025-04-30,Japan,Desktop,Organic,Pro,1-10
U005072,2025-08-19,France,Desktop,Google Ads,Free,51-200
U005073,2025-03-18,US,Mobile,Email,Free,11-50
U005074,2024-04-18,UK,Desktop,Email,Basic,11-50
U005075,2025-12-18,Canada,Tablet,Email,Free,1-10
U005076,2025-04-08,Canada,Mobile,Organic,Free,1-10
U005077,2025-06-07,Australia,Desktop,Organic,Pro,11-50
U005078,2024-09-13,Canada,Desktop,Organic,Free,1-10
U005079,2025-03-17,US,Mobile,Google Ads,Free,1-10
U005080,2025-02-08,France,Desktop,Organic,Basic,11-50
U005081,2024-04-06,Germany,Tablet,Google Ads,Enterprise,1000+
U005082,2024-05-11,Australia,Mobile,Organic,Pro,51-200
U005083,2025-10-10,Germany,Desktop,Organic,Free,1-10
U005084,2024-09-16,India,Mobile,Email,Free,11-50
U005085,2024-08-07,India,Desktop,Google Ads,Free,1-10
U005086,2025-03-31,UK,Desktop,Google Ads,Free,1-10
U005087,2025-09-03,US,Mobile,Google Ads,Basic,51-200
U005088,2024-03-22,Canada,Mobile,Email,Free,51-200
U005089,2025-05-15,France,Mobile,Google Ads,Free,51-200
U005090,2024-05-25,US,Desktop,Email,Enterprise,51-200
U005091,2024-02-19,Brazil,Mobile,Organic,Pro,51-200
U005092,2024-03-11,Japan,Desktop,Google Ads,Pro,1-10
U005093,2025-10-08,Germany,Mobile,Google Ads,Basic,201-1000
U005094,2024-05-24,US,Mobile,Social Media,Basic,1-10
U005095,2024-03-01,Canada,Mobile,Email,Free,1-10
U005096,2025-02-14,China,Mobile,Email,Free,51-200
U005097,2025-10-14,India,Mobile,Social Media,Free,201-1000
U005098,2024-10-05,Japan,Tablet,Social Media,Free,11-50
U005099,2025-02-03,US,Tablet,Social Media,Pro,11-50
U005100,2024-02-24,Germany,Mobile,Email,Free,1-10
U005101,2025-02-21,US,Tablet,Google Ads,Free,11-50
U005102,2025-05-16,US,Mobile,Organic,Free,1-10
U005103,2025-05-11,China,Mobile,Social Media,Free,1-10
U005104,2024-11-29,Canada,Desktop,Organic,Enterprise,51-200
U005105,2024-11-16,Germany,Desktop,Google Ads,Basic,51-200
U005106,2024-05-12,US,Mobile,Social Media,Basic,11-50
U005107,2024-12-25,Japan,Desktop,Social Media,Basic,51-200
U005108,2024-05-04,Canada,Mobile,Google Ads,Basic,11-50
U005109,2025-09-02,Brazil,Desktop,Organic,Pro,51-200
U005110,2025-12-15,Canada,Desktop,Organic,Basic,201-1000
U005111,2025-12-17,India,Mobile,Social Media,Pro,11-50
U005112,2025-10-25,Brazil,Tablet,Organic,Enterprise,201-1000
U005113,2025-05-30,US,Desktop,Social Media,Enterprise,51-200
U005114,2025-07-28,UK,Mobile,Email,Free,1-10
U005115,2024-10-23,UK,Mobile,Google Ads,Pro,201-1000
U005116,2025-06-17,India,Desktop,Email,Free,11-50
U005117,2025-02-26,Canada,Desktop,Email,Pro,51-200
U005118,2025-03-16,Canada,Desktop,Social Media,Enterprise,51-200
U005119,2025-08-28,US,Desktop,Organic,Enterprise,51-200
U005120,2024-10-21,US,Desktop,Organic,Pro,1000+
U005121,2024-11-18,UK,Desktop,Google Ads,Free,1-10
U005122,2025-11-24,US,Desktop,Google Ads,Free,11-50
U005123,2024-03-15,Japan,Mobile,Organic,Free,1-10
U005124,2025-03-18,Canada,Mobile,Social Media,Basic,201-1000
U005125,2025-11-18,Australia,Mobile,Social Media,Free,51-200
U005126,2025-06-05,Japan,Desktop,Social Media,Basic,1-10
U005127,2025-04-26,France,Mobile,Email,Free,11-50
U005128,2024-09-24,India,Mobile,Social Media,Basic,1-10
U005129,2024-12-08,US,Desktop,Email,Enterprise,51-200
U005130,2025-10-18,India,Tablet,Social Media,Basic,11-50
U005131,2025-05-04,India,Mobile,Google Ads,Basic,11-50
U005132,2025-04-06,Brazil,Mobile,Email,Free,1-10
U005133,2024-05-04,US,Mobile,Email,Basic,11-50
U005134,2024-01-23,UK,Desktop,Organic,Free,1-10
U005135,2025-12-14,UK,Desktop,Organic,Free,1-10
U005136,2025-01-02,Australia,Desktop,Social Media,Enterprise,201-1000
U005137,2025-05-31,Germany,Desktop,Social Media,Pro,51-200
U005138,2024-04-12,Brazil,Desktop,Google Ads,Basic,11-50
U005139,2025-07-17,Brazil,Mobile,Email,Free,11-50
U005140,2025-11-28,US,Desktop,Organic,Basic,51-200
U005141,2025-05-14,India,Tablet,Social Media,Basic,11-50
U005142,2024-06-01,Canada,Mobile,Organic,Free,1-10
U005143,2025-05-18,Germany,Desktop,Email,Free,11-50
U005144,2025-09-02,Australia,Desktop,Email,Free,11-50
U005145,2025-01-23,US,Desktop,Social Media,Basic,11-50
U005146,2025-11-01,US,Tablet,Organic,Basic,11-50
U005147,2025-06-27,Canada,Mobile,Google Ads,Pro,11-50
U005148,2025-11-11,France,Desktop,Google Ads,Basic,1-10
U005149,2025-06-12,Australia,Tablet,Social Media,Pro,51-200
U005150,2024-06-06,China,Mobile,Email,Free,1-10
U005151,2024-11-12,Australia,Desktop,Email,Free,1-10
U005152,2024-08-13,France,Mobile,Google Ads,Free,1-10
U005153,2025-11-16,France,Mobile,Google Ads,Free,1-10
U005154,2025-08-30,India,Desktop,Organic,Basic,11-50
U005155,2025-07-14,UK,Mobile,Google Ads,Free,1-10
U005156,2024-11-05,Australia,Desktop,Social Media,Pro,1000+
U005157,2024-07-28,Germany,Desktop,Social Media,Basic,51-200
U005158,2025-08-28,India,Desktop,Organic,Enterprise,201-1000
U005159,2025-03-10,Germany,Tablet,Organic,Enterprise,51-200
U005160,2024-09-03,India,Mobile,Organic,Free,1-10
U005161,2025-06-08,Germany,Desktop,Social Media,Basic,11-50
U005162,2024-02-24,US,Desktop,Google Ads,Basic,11-50
U005163,2024-11-25,Canada,Desktop,Google Ads,Free,1-10
U005164,2025-03-07,Germany,Mobile,Social Media,Free,1-10
U005165,2024-06-23,India,Desktop,Social Media,Pro,51-200
U005166,2025-12-24,US,Mobile,Google Ads,Pro,51-200
U005167,2024-08-20,US,Tablet,Social Media,Pro,51-200
U005168,2024-06-06,US,Mobile,Email,Free,51-200
U005169,2024-08-15,China,Desktop,Social Media,Basic,1-10
U005170,2025-09-04,US,Desktop,Google Ads,Basic,11-50
U005171,2025-02-05,Canada,Desktop,Organic,Basic,1-10
U005172,2025-05-08,US,Mobile,Google Ads,Free,1-10
U005173,2024-01-30,US,Mobile,Email,Free,1-10
U005174,2024-02-17,US,Mobile,Email,Basic,1-10
U005175,2025-02-19,US,Desktop,Email,Basic,11-50
U005176,2025-09-29,Brazil,Mobile,Organic,Basic,51-200
U005177,2025-11-04,Canada,Desktop,Google Ads,Enterprise,51-200
U005178,2024-04-20,Japan,Desktop,Social Media,Free,1-10
U005179,2025-04-21,US,Mobile,Google Ads,Free,51-200
U005180,2025-11-18,US,Desktop,Organic,Pro,51-200
U005181,2025-01-10,Germany,Mobile,Email,Enterprise,1000+
U005182,2025-10-06,Australia,Mobile,Email,Free,11-50
U005183,2024-06-09,US,Mobile,Social Media,Free,1-10
U005184,2025-11-30,China,Desktop,Organic,Pro,11-50
U005185,2025-08-25,Germany,Desktop,Organic,Free,11-50
U005186,2025-12-03,US,Desktop,Google Ads,Basic,51-200
U005187,2025-07-14,Germany,Desktop,Social Media,Free,1-10
U005188,2024-12-23,US,Tablet,Email,Pro,11-50
U005189,2025-12-01,France,Mobile,Google Ads,Free,1-10
U005190,2024-10-15,US,Desktop,Google Ads,Enterprise,1000+
U005191,2024-11-29,China,Tablet,Google Ads,Free,1-10
U005192,2025-07-28,US,Mobile,Organic,Free,51-200
U005193,2025-09-02,Australia,Desktop,Email,Enterprise,1000+
U005194,2025-11-27,US,Desktop,Google Ads,Free,11-50
U005195,2024-08-16,Canada,Desktop,Email,Free,11-50
U005196,2025-09-19,France,Tablet,Social Media,Free,1-10
U005197,2025-08-18,Australia,Desktop,Google Ads,Pro,1-10
U005198,2024-03-24,Germany,Mobile,Organic,Free,1-10
U005199,2025-01-09,China,Desktop,Google Ads,Free,1-10
U005200,2024-10-21,UK,Mobile,Google Ads,Basic,11-50
U005201,2024-11-08,US,Desktop,Google Ads,Free,11-50
U005202,2025-12-23,Germany,Tablet,Google Ads,Free,1-10
U005203,2025-06-24,US,Tablet,Organic,Pro,201-1000
U005204,2025-08-06,Australia,Desktop,Email,Free,1-10
U005205,2025-12-20,US,Mobile,Email,Free,1-10
U005206,2025-01-02,India,Mobile,Organic,Basic,11-50
U005207,2025-09-21,Japan,Tablet,Email,Pro,1000+
U005208,2025-02-11,India,Desktop,Organic,Free,11-50
U005209,2025-10-27,China,Desktop,Google Ads,Basic,1-10
U005210,2024-07-25,US,Mobile,Social Media,Basic,11-50
U005211,2025-12-06,India,Mobile,Email,Free,51-200
U005212,2024-08-28,US,Desktop,Organic,Free,1-10
U005213,2024-11-25,Australia,Mobile,Social Media,Free,1-10
U005214,2025-08-27,Brazil,Desktop,Social Media,Pro,11-50
U005215,2025-01-14,Australia,Mobile,Social Media,Free,1-10
U005216,2025-06-03,US,Desktop,Google Ads,Pro,51-200
U005217,2025-02-18,US,Desktop,Organic,Pro,1-10
U005218,2025-08-20,US,Desktop,Google Ads,Free,11-50
U005219,2024-09-06,US,Desktop,Email,Free,1-10
U005220,2024-03-18,US,Desktop,Google Ads,Enterprise,201-1000
U005221,2024-11-04,China,Desktop,Email,Free,1-10
U005222,2025-03-10,US,Desktop,Social Media,Basic,11-50
U005223,2024-07-13,India,Desktop,Social Media,Pro,1-10
U005224,2024-12-16,Canada,Mobile,Social Media,Free,11-50
U005225,2025-01-18,China,Desktop,Organic,Free,1-10
U005226,2024-03-17,UK,Desktop,Email,Free,1-10
U005227,2025-05-19,UK,Mobile,Organic,Free,1-10
U005228,2025-11-04,Germany,Tablet,Email,Free,11-50
U005229,2024-06-27,US,Mobile,Organic,Pro,1-10
U005230,2025-05-28,Japan,Desktop,Google Ads,Enterprise,51-200
U005231,2025-07-07,UK,Mobile,Organic,Free,1-10
U005232,2025-02-01,Canada,Tablet,Organic,Free,11-50
U005233,2025-07-28,Brazil,Desktop,Google Ads,Free,1-10
U005234,2025-01-26,Japan,Tablet,Organic,Free,11-50
U005235,2025-03-30,UK,Desktop,Google Ads,Free,11-50
U005236,2024-01-11,US,Desktop,Google Ads,Free,51-200
U005237,2025-07-22,Brazil,Desktop,Organic,Enterprise,201-1000
U005238,2025-07-05,India,Mobile,Email,Free,1-10
U005239,2024-02-22,US,Desktop,Social Media,Basic,51-200
U005240,2024-12-26,US,Desktop,Google Ads,Free,1-10
U005241,2025-12-21,US,Desktop,Social Media,Free,1-10
U005242,2025-02-02,Brazil,Desktop,Google Ads,Enterprise,51-200
U005243,2025-03-29,US,Desktop,Social Media,Free,51-200
U005244,2025-11-17,India,Mobile,Organic,Enterprise,201-1000
U005245,2025-08-06,Germany,Desktop,Social Media,Free,1-10
U005246,2025-05-18,India,Tablet,Social Media,Basic,11-50
U005247,2025-09-19,Canada,Desktop,Social Media,Enterprise,51-200
U005248,2025-10-24,Canada,Desktop,Google Ads,Free,51-200
U005249,2025-02-27,Germany,Desktop,Google Ads,Free,1-10
U005250,2025-03-11,US,Desktop,Organic,Pro,51-200
U005251,2025-01-08,Germany,Desktop,Social Media,Free,1-10
U005252,2025-12-15,Japan,Mobile,Social Media,Basic,51-200
U005253,2025-07-25,India,Mobile,Organic,Free,51-200
U005254,2024-04-16,Japan,Desktop,Organic,Free,11-50
U005255,2025-10-24,US,Desktop,Organic,Free,11-50
U005256,2025-03-15,Japan,Desktop,Email,Pro,11-50
U005257,2024-03-30,US,Mobile,Google Ads,Free,51-200
U005258,2025-04-28,Brazil,Mobile,Organic,Free,11-50
U005259,2025-01-30,UK,Desktop,Organic,Basic,51-200
U005260,2025-10-31,China,Desktop,Google Ads,Free,11-50
U005261,2024-08-15,US,Tablet,Social Media,Free,1-10
U005262,2025-10-04,Germany,Desktop,Google Ads,Free,11-50
U005263,2025-05-03,China,Desktop,Email,Basic,1-10
U005264,2024-03-13,US,Desktop,Google Ads,Basic,11-50
U005265,2025-12-18,France,Mobile,Organic,Free,1-10
U005266,2025-04-05,Japan,Tablet,Google Ads,Free,1-10
U005267,2024-10-28,India,Tablet,Email,Free,201-1000
U005268,2025-03-07,UK,Mobile,Google Ads,Basic,201-1000
U005269,2025-10-21,India,Desktop,Google Ads,Free,51-200
U005270,2024-11-08,India,Desktop,Social Media,Free,11-50
U005271,2024-08-05,Germany,Desktop,Social Media,Free,11-50
U005272,2024-06-04,China,Tablet,Google Ads,Basic,11-50
U005273,2024-11-02,Germany,Mobile,Email,Pro,11-50
U005274,2025-09-10,US,Desktop,Google Ads,Free,51-200
U005275,2025-03-09,US,Desktop,Google Ads,Free,51-200
U005276,2024-09-05,US,Desktop,Organic,Free,11-50
U005277,2024-07-11,UK,Tablet,Organic,Free,51-200
U005278,2024-11-30,Brazil,Desktop,Social Media,Basic,11-50
U005279,2025-12-02,France,Desktop,Organic,Enterprise,201-1000
U005280,2024-12-07,US,Desktop,Google Ads,Free,201-1000
U005281,2025-12-26,Australia,Desktop,Organic,Pro,51-200
U005282,2025-03-18,India,Tablet,Google Ads,Free,11-50
U005283,2024-07-23,Canada,Tablet,Google Ads,Pro,51-200
U005284,2025-11-07,China,Tablet,Social Media,Basic,11-50
U005285,2025-03-01,China,Mobile,Organic,Free,11-50
U005286,2025-08-02,US,Mobile,Google Ads,Pro,51-200
U005287,2025-12-24,US,Mobile,Email,Free,1-10
U005288,2024-03-08,US,Desktop,Google Ads,Basic,11-50
U005289,2024-05-01,China,Mobile,Organic,Pro,51-200
U005290,2025-08-08,UK,Desktop,Organic,Free,51-200
U005291,2024-10-21,Brazil,Mobile,Social Media,Basic,1-10
U005292,2024-07-28,UK,Desktop,Organic,Pro,11-50
U005293,2024-02-23,France,Desktop,Google Ads,Enterprise,51-200
U005294,2024-01-31,US,Mobile,Google Ads,Basic,201-1000
U005295,2025-09-07,US,Tablet,Organic,Free,11-50
U005296,2024-06-10,UK,Desktop,Social Media,Pro,1000+
U005297,2025-03-06,Germany,Desktop,Organic,Pro,51-200
U005298,2025-06-02,UK,Tablet,Email,Free,1-10
U005299,2025-02-07,Brazil,Mobile,Social Media,Pro,201-1000
U005300,2024-02-07,US,Desktop,Google Ads,Free,1-10
U005301,2025-09-11,UK,Mobile,Social Media,Free,1-10
U005302,2024-01-16,France,Desktop,Google Ads,Basic,11-50
U005303,2025-08-31,US,Desktop,Social Media,Enterprise,51-200
U005304,2025-11-08,Australia,Mobile,Social Media,Free,1-10
U005305,2025-02-10,Australia,Desktop,Google Ads,Enterprise,11-50
U005306,2025-04-19,US,Desktop,Google Ads,Enterprise,51-200
U005307,2025-03-12,US,Desktop,Organic,Enterprise,201-1000
U005308,2025-01-10,UK,Desktop,Organic,Enterprise,1000+
U005309,2025-11-05,Brazil,Desktop,Social Media,Enterprise,51-200
U005310,2025-11-09,India,Desktop,Social Media,Pro,11-50
U005311,2024-12-02,Japan,Desktop,Google Ads,Basic,1-10
U005312,2025-06-07,Brazil,Desktop,Email,Free,1-10
U005313,2025-11-25,US,Desktop,Organic,Free,11-50
U005314,2025-12-13,France,Desktop,Organic,Free,51-200
U005315,2025-04-02,China,Mobile,Organic,Free,11-50
U005316,2025-02-24,India,Mobile,Social Media,Free,1-10
U005317,2024-10-18,Canada,Desktop,Social Media,Enterprise,51-200
U005318,2025-12-11,China,Mobile,Google Ads,Basic,1-10
U005319,2024-06-18,US,Tablet,Organic,Free,201-1000
U005320,2025-05-17,Germany,Tablet,Google Ads,Basic,11-50
U005321,2024-10-21,India,Desktop,Email,Free,1-10
U005322,2024-10-18,US,Mobile,Email,Free,1-10
U005323,2025-01-22,Australia,Desktop,Email,Pro,51-200
U005324,2025-12-31,US,Desktop,Google Ads,Free,1-10
U005325,2024-03-14,China,Desktop,Email,Basic,51-200
U005326,2025-05-16,India,Desktop,Organic,Free,1-10
U005327,2024-04-15,US,Desktop,Organic,Basic,11-50
U005328,2024-06-30,Canada,Mobile,Organic,Pro,51-200
U005329,2025-02-15,Canada,Mobile,Google Ads,Free,1-10
U005330,2025-04-03,India,Desktop,Email,Enterprise,201-1000
U005331,2024-10-02,US,Desktop,Organic,Free,11-50
U005332,2024-11-17,US,Desktop,Google Ads,Basic,11-50
U005333,2024-04-20,UK,Desktop,Google Ads,Enterprise,201-1000
U005334,2024-11-07,US,Tablet,Email,Pro,201-1000
U005335,2025-12-15,India,Mobile,Google Ads,Free,1-10
U005336,2025-12-04,Australia,Tablet,Email,Free,1-10
U005337,2024-12-01,India,Mobile,Social Media,Basic,11-50
U005338,2025-05-11,Canada,Desktop,Social Media,Free,11-50
U005339,2025-11-17,Japan,Desktop,Social Media,Basic,1-10
U005340,2024-01-09,Germany,Desktop,Social Media,Pro,51-200
U005341,2025-09-26,Canada,Desktop,Organic,Basic,1-10
U005342,2025-12-06,Germany,Mobile,Google Ads,Free,1-10
U005343,2024-04-25,Canada,Desktop,Google Ads,Basic,51-200
U005344,2024-07-06,US,Desktop,Google Ads,Enterprise,201-1000
U005345,2025-12-12,US,Mobile,Social Media,Basic,51-200
U005346,2025-04-21,Canada,Mobile,Social Media,Basic,11-50
U005347,2024-01-21,India,Desktop,Social Media,Free,1-10
U005348,2024-10-01,Canada,Mobile,Organic,Free,11-50
U005349,2025-02-22,Australia,Desktop,Google Ads,Free,1-10
U005350,2025-07-23,US,Desktop,Organic,Basic,1-10
U005351,2025-08-15,India,Desktop,Organic,Free,1-10
U005352,2025-12-29,UK,Desktop,Google Ads,Basic,1-10
U005353,2024-10-25,Japan,Mobile,Organic,Basic,11-50
U005354,2025-04-21,France,Desktop,Email,Basic,201-1000
U005355,2025-04-18,US,Mobile,Social Media,Free,11-50
U005356,2025-01-22,India,Mobile,Email,Free,51-200
U005357,2024-07-14,China,Desktop,Organic,Pro,1000+
U005358,2025-12-20,US,Mobile,Google Ads,Free,1-10
U005359,2025-10-19,France,Desktop,Social Media,Free,1-10
U005360,2025-03-26,Japan,Desktop,Google Ads,Basic,11-50
U005361,2025-05-31,Australia,Mobile,Social Media,Free,51-200
U005362,2024-09-05,UK,Mobile,Organic,Free,1-10
U005363,2025-04-25,US,Desktop,Email,Free,1-10
U005364,2025-07-24,India,Tablet,Social Media,Free,1-10
U005365,2025-04-06,US,Desktop,Organic,Enterprise,201-1000
U005366,2025-12-27,Australia,Tablet,Social Media,Pro,51-200
U005367,2025-06-05,US,Desktop,Google Ads,Basic,11-50
U005368,2024-12-28,Brazil,Desktop,Organic,Enterprise,1000+
U005369,2025-09-05,India,Desktop,Social Media,Pro,1-10
U005370,2024-07-15,UK,Desktop,Organic,Pro,1000+
U005371,2025-01-07,US,Mobile,Google Ads,Free,1-10
U005372,2024-12-10,Japan,Mobile,Google Ads,Free,51-200
U005373,2025-02-10,India,Desktop,Social Media,Free,1-10
U005374,2025-09-10,US,Desktop,Social Media,Basic,51-200
U005375,2025-03-17,Canada,Desktop,Organic,Free,1-10
U005376,2025-09-17,UK,Desktop,Organic,Free,11-50
U005377,2025-05-15,Germany,Mobile,Organic,Free,51-200
U005378,2024-12-07,India,Mobile,Social Media,Free,1-10
U005379,2025-09-26,US,Tablet,Social Media,Pro,11-50
U005380,2024-09-14,Australia,Desktop,Email,Free,1-10
U005381,2024-09-02,UK,Desktop,Organic,Pro,11-50
U005382,2025-03-30,US,Mobile,Google Ads,Basic,1-10
U005383,2024-10-03,UK,Tablet,Social Media,Basic,11-50
U005384,2024-01-14,Japan,Mobile,Social Media,Free,1-10
U005385,2025-06-27,India,Desktop,Email,Enterprise,201-1000
U005386,2025-04-04,China,Desktop,Organic,Free,51-200
U005387,2025-02-19,US,Mobile,Organic,Basic,11-50
U005388,2025-12-15,US,Mobile,Google Ads,Free,1-10
U005389,2025-05-12,France,Mobile,Social Media,Free,1-10
U005390,2025-10-24,US,Desktop,Organic,Free,1-10
U005391,2024-06-15,Canada,Tablet,Organic,Free,1-10
U005392,2025-05-10,US,Desktop,Social Media,Enterprise,201-1000
U005393,2025-10-26,France,Tablet,Google Ads,Pro,1000+
U005394,2025-05-19,UK,Mobile,Organic,Pro,201-1000
U005395,2025-08-06,Japan,Mobile,Social Media,Free,1-10
U005396,2024-12-29,US,Mobile,Social Media,Free,1-10
U005397,2024-04-26,US,Desktop,Social Media,Free,1-10
U005398,2025-02-27,US,Desktop,Email,Enterprise,1000+
U005399,2025-01-14,US,Desktop,Organic,Free,201-1000
U005400,2025-10-26,UK,Desktop,Email,Free,1-10
U005401,2024-09-19,India,Desktop,Google Ads,Enterprise,201-1000
U005402,2025-12-15,India,Desktop,Google Ads,Basic,11-50
U005403,2025-12-11,Brazil,Mobile,Social Media,Basic,11-50
U005404,2024-09-22,Japan,Desktop,Social Media,Free,1-10
U005405,2024-12-11,Japan,Mobile,Email,Free,11-50
U005406,2025-11-09,Germany,Mobile,Email,Basic,11-50
U005407,2025-12-15,Germany,Desktop,Organic,Basic,11-50
U005408,2025-02-18,Germany,Desktop,Organic,Free,1-10
U005409,2024-11-21,France,Desktop,Social Media,Free,11-50
U005410,2025-04-13,US,Mobile,Email,Free,11-50
U005411,2025-07-20,US,Mobile,Social Media,Basic,11-50
U005412,2024-10-14,Japan,Desktop,Google Ads,Free,11-50
U005413,2025-08-17,US,Mobile,Google Ads,Free,1-10
U005414,2024-03-10,Canada,Desktop,Google Ads,Basic,1-10
U005415,2024-03-07,Canada,Mobile,Google Ads,Basic,1-10
U005416,2025-01-08,US,Desktop,Social Media,Free,1-10
U005417,2024-12-15,US,Mobile,Email,Free,1-10
U005418,2024-11-16,India,Tablet,Google Ads,Free,11-50
U005419,2025-03-21,Japan,Mobile,Google Ads,Free,1-10
U005420,2024-11-20,US,Desktop,Social Media,Enterprise,11-50
U005421,2024-08-04,China,Desktop,Google Ads,Free,11-50
U005422,2024-11-12,India,Mobile,Organic,Basic,11-50
U005423,2025-12-19,UK,Desktop,Organic,Free,1-10
U005424,2025-01-26,US,Desktop,Google Ads,Basic,1-10
U005425,2025-02-18,Brazil,Mobile,Social Media,Basic,1-10
U005426,2025-05-15,US,Desktop,Google Ads,Free,1-10
U005427,2025-12-23,France,Desktop,Organic,Pro,201-1000
U005428,2024-09-17,Germany,Tablet,Google Ads,Basic,1-10
U005429,2025-07-16,India,Desktop,Social Media,Pro,51-200
U005430,2025-08-05,Canada,Desktop,Google Ads,Free,201-1000
U005431,2025-06-03,Canada,Mobile,Organic,Free,11-50
U005432,2024-04-22,UK,Mobile,Google Ads,Basic,11-50
U005433,2025-07-14,US,Desktop,Google Ads,Free,11-50
U005434,2024-03-25,Brazil,Mobile,Organic,Basic,51-200
U005435,2025-05-27,Germany,Mobile,Social Media,Free,1-10
U005436,2025-08-18,US,Desktop,Google Ads,Free,51-200
U005437,2024-08-21,Canada,Desktop,Google Ads,Pro,51-200
U005438,2025-10-12,US,Desktop,Google Ads,Pro,201-1000
U005439,2024-02-12,US,Mobile,Google Ads,Basic,201-1000
U005440,2025-10-14,US,Mobile,Social Media,Pro,51-200
U005441,2025-03-01,Japan,Desktop,Social Media,Pro,51-200
U005442,2024-08-27,China,Mobile,Organic,Free,11-50
U005443,2024-06-09,UK,Mobile,Organic,Enterprise,1000+
U005444,2025-12-09,UK,Desktop,Google Ads,Basic,51-200
U005445,2024-04-04,UK,Mobile,Organic,Basic,1-10
U005446,2024-08-11,China,Desktop,Email,Free,11-50
U005447,2024-12-11,US,Tablet,Google Ads,Pro,201-1000
U005448,2025-06-11,Canada,Mobile,Email,Free,11-50
U005449,2025-04-25,US,Mobile,Email,Free,11-50
U005450,2024-06-01,Australia,Mobile,Social Media,Free,1-10
U005451,2024-10-27,US,Mobile,Google Ads,Free,1-10
U005452,2024-09-15,Brazil,Mobile,Organic,Free,11-50
U005453,2024-08-24,US,Mobile,Organic,Pro,1000+
U005454,2025-01-26,US,Tablet,Google Ads,Basic,1-10
U005455,2025-07-29,Canada,Mobile,Organic,Free,1-10
U005456,2024-08-27,Canada,Desktop,Email,Basic,51-200
U005457,2024-12-25,Germany,Tablet,Google Ads,Free,11-50
U005458,2025-01-12,China,Mobile,Google Ads,Free,11-50
