subscription_id,user_id,payment_date,amount,subscription_type,payment_status
S006366,U004212,2025-08-20,12.5,Monthly,Success
S006367,U004212,2025-09-18,12.1,Monthly,Success
S006368,U004212,2025-10-19,11.45,Monthly,Success
S006369,U004215,2025-06-22,34.88,Monthly,Success
S006370,U004215,2025-07-23,33.91,Monthly,Success
S006371,U004215,2025-08-22,33.84,Monthly,Success
S006372,U004215,2025-09-19,35.03,Monthly,Success
S006373,U004215,2025-10-21,36.42,Monthly,Success
S006374,U004220,2024-09-28,359.02,Annual,Success
S006375,U004224,2025-10-01,114.02,Annual,Success
S006376,U004227,2024-12-24,35.35,Monthly,Success
S006377,U004227,2025-01-23,33.49,Monthly,Success
S006378,U004227,2025-02-23,34.36,Monthly,Success
S006379,U004227,2025-03-25,36.72,Monthly,Success
S006380,U004227,2025-04-24,35.24,Monthly,Success
S006381,U004227,2025-05-24,36.31,Monthly,Success
S006382,U004227,2025-06-22,36.54,Monthly,Success
S006383,U004227,2025-07-24,34.68,Monthly,Success
S006384,U004227,2025-08-21,35.24,Monthly,Success
S006385,U004227,2025-09-22,34.57,Monthly,Success
S006386,U004228,2025-06-28,356.35,Annual,Success
S006387,U004229,2025-03-06,11.68,Monthly,Success
S006388,U004229,2025-04-05,12.03,Monthly,Success
S006389,U004229,2025-05-04,12.48,Monthly,Success
S006390,U004231,2025-07-29,347.45,Annual,Success
S006391,U004232,2025-05-03,11.71,Monthly,Refunded
S006392,U004233,2024-12-21,36.01,Monthly,Success
S006393,U004234,2025-11-19,99.55,Monthly,Success
S006394,U004235,2024-01-31,959.37,Annual,Success
S006395,U004236,2024-11-21,984.36,Annual,Success
S006396,U004238,2025-09-03,33.79,Monthly,Success
S006397,U004238,2025-10-04,35.42,Monthly,Success
S006398,U004240,2024-12-03,958.31,Annual,Success
S006399,U004242,2025-01-18,116.46,Annual,Success
S006400,U004244,2025-02-27,11.69,Monthly,Success
S006401,U004247,2024-09-26,35.56,Monthly,Success
S006402,U004247,2024-10-26,36.46,Monthly,Success
S006403,U004247,2024-11-26,35.6,Monthly,Success
S006404,U004247,2024-12-25,35.84,Monthly,Success
S006405,U004247,2025-01-23,36.6,Monthly,Success
S006406,U004247,2025-02-23,33.29,Monthly,Success
S006407,U004248,2024-05-28,33.53,Monthly,Success
S006408,U004248,2024-06-26,35.7,Monthly,Success
S006409,U004248,2024-07-25,34.63,Monthly,Success
S006410,U004248,2024-08-25,33.78,Monthly,Success
S006411,U004248,2024-09-25,34.51,Monthly,Success
S006412,U004248,2024-10-25,33.99,Monthly,Success
S006413,U004248,2024-11-24,36.03,Monthly,Success
S006414,U004248,2024-12-22,36.15,Monthly,Success
S006415,U004248,2025-01-23,36.2,Monthly,Failed
S006416,U004248,2025-02-20,33.86,Monthly,Success
S006417,U004248,2025-03-23,33.68,Monthly,Success
S006418,U004248,2025-04-22,34.02,Monthly,Success
S006419,U004248,2025-05-22,36.6,Monthly,Success
S006420,U004248,2025-06-21,34.01,Monthly,Success
S006421,U004248,2025-07-22,36.43,Monthly,Success
S006422,U004248,2025-08-20,36.46,Monthly,Success
S006423,U004248,2025-09-18,33.26,Monthly,Success
S006424,U004248,2025-10-18,33.61,Monthly,Success
S006425,U004250,2025-12-18,11.89,Monthly,Success
S006426,U004252,2024-03-23,12.02,Monthly,Success
S006427,U004253,2024-12-07,957.68,Annual,Success
S006428,U004254,2025-03-31,11.61,Monthly,Success
S006429,U004254,2025-05-02,11.82,Monthly,Success
S006430,U004254,2025-05-31,11.57,Monthly,Success
S006431,U004261,2024-05-25,346.9,Annual,Success
S006432,U004262,2025-11-05,36.04,Monthly,Success
S006433,U004264,2025-01-09,114.5,Annual,Success
S006434,U004265,2025-07-06,12.56,Monthly,Success
S006435,U004265,2025-08-05,11.73,Monthly,Success
S006436,U004265,2025-09-02,11.59,Monthly,Success
S006437,U004265,2025-10-04,12.46,Monthly,Success
S006438,U004265,2025-11-01,11.75,Monthly,Success
S006439,U004270,2025-12-02,33.4,Monthly,Success
S006440,U004277,2025-01-19,36.14,Monthly,Success
S006441,U004277,2025-02-18,34.14,Monthly,Success
S006442,U004277,2025-03-21,36.02,Monthly,Success
S006443,U004277,2025-04-20,35.49,Monthly,Success
S006444,U004278,2024-12-10,1023.25,Annual,Success
S006445,U004279,2024-06-04,12.45,Monthly,Success
S006446,U004279,2024-07-03,12.54,Monthly,Success
S006447,U004279,2024-08-03,12.36,Monthly,Success
S006448,U004279,2024-09-02,11.68,Monthly,Success
S006449,U004279,2024-10-01,11.53,Monthly,Success
S006450,U004279,2024-10-30,12.34,Monthly,Success
S006451,U004279,2024-11-29,12.35,Monthly,Success
S006452,U004279,2024-12-31,11.55,Monthly,Success
S006453,U004279,2025-01-28,12.04,Monthly,Success
S006454,U004279,2025-02-28,12.23,Monthly,Success
S006455,U004279,2025-03-30,11.5,Monthly,Success
S006456,U004281,2024-07-10,11.97,Monthly,Success
S006457,U004281,2024-08-07,11.75,Monthly,Success
S006458,U004286,2025-05-28,96.57,Monthly,Success
S006459,U004286,2025-06-27,101.68,Monthly,Success
S006460,U004286,2025-07-25,99.28,Monthly,Success
S006461,U004291,2025-04-22,35.95,Monthly,Success
S006462,U004291,2025-05-24,35.24,Monthly,Success
S006463,U004291,2025-06-21,33.9,Monthly,Success
S006464,U004291,2025-07-21,36.71,Monthly,Success
S006465,U004291,2025-08-20,33.75,Monthly,Success
S006466,U004293,2025-05-09,11.95,Monthly,Success
S006467,U004293,2025-06-09,12.43,Monthly,Refunded
S006468,U004293,2025-07-07,12.57,Monthly,Success
S006469,U004293,2025-08-06,12.17,Monthly,Success
S006470,U004293,2025-09-06,11.74,Monthly,Success
S006471,U004294,2025-11-17,333.1,Annual,Success
S006472,U004295,2025-01-16,119.42,Annual,Success
S006473,U004299,2025-02-10,12.01,Monthly,Success
S006474,U004299,2025-03-14,11.83,Monthly,Success
S006475,U004299,2025-04-11,12.08,Monthly,Success
S006476,U004299,2025-05-13,11.68,Monthly,Success
S006477,U004299,2025-06-10,12.39,Monthly,Success
S006478,U004299,2025-07-10,12.15,Monthly,Success
S006479,U004299,2025-08-10,11.5,Monthly,Success
S006480,U004302,2025-12-03,33.48,Monthly,Success
S006481,U004308,2025-06-17,362.91,Annual,Success
S006482,U004310,2025-09-12,12.03,Monthly,Success
S006483,U004310,2025-10-12,11.46,Monthly,Success
S006484,U004313,2024-06-01,1000.81,Annual,Success
S006485,U004313,2025-06-01,1030.89,Annual,Success
S006486,U004315,2025-12-18,959.57,Annual,Success
S006487,U004316,2024-07-23,952.37,Annual,Success
S006488,U004317,2025-08-11,11.49,Monthly,Success
S006489,U004317,2025-09-08,11.62,Monthly,Success
S006490,U004317,2025-10-09,11.62,Monthly,Success
S006491,U004319,2025-01-25,114.63,Annual,Success
S006492,U004320,2025-04-07,357.83,Annual,Success
S006493,U004322,2025-12-01,11.55,Monthly,Success
S006494,U004325,2025-09-27,333.4,Annual,Success
S006495,U004328,2025-12-25,33.28,Monthly,Success
S006496,U004335,2025-01-04,11.86,Monthly,Success
S006497,U004335,2025-02-05,12.28,Monthly,Success
S006498,U004335,2025-03-06,12.04,Monthly,Failed
S006499,U004335,2025-04-05,12.0,Monthly,Success
S006500,U004335,2025-05-04,11.7,Monthly,Success
S006501,U004335,2025-06-04,12.23,Monthly,Success
S006502,U004335,2025-07-05,11.81,Monthly,Success
S006503,U004335,2025-08-03,11.73,Monthly,Success
S006504,U004335,2025-09-03,12.3,Monthly,Success
S006505,U004335,2025-10-02,12.36,Monthly,Success
S006506,U004336,2024-03-14,33.31,Monthly,Success
S006507,U004336,2024-04-12,35.29,Monthly,Success
S006508,U004337,2025-06-02,1011.76,Annual,Success
S006509,U004339,2025-01-07,12.09,Monthly,Success
S006510,U004339,2025-02-05,11.5,Monthly,Success
S006511,U004340,2024-08-27,33.4,Monthly,Success
S006512,U004340,2024-09-26,34.58,Monthly,Success
S006513,U004340,2024-10-27,35.11,Monthly,Success
S006514,U004340,2024-11-24,33.7,Monthly,Success
S006515,U004340,2024-12-26,34.38,Monthly,Success
S006516,U004340,2025-01-23,34.95,Monthly,Success
S006517,U004340,2025-02-24,34.03,Monthly,Success
S006518,U004340,2025-03-26,34.03,Monthly,Success
S006519,U004342,2024-03-11,333.78,Annual,Success
S006520,U004343,2025-10-03,96.04,Monthly,Success
S006521,U004343,2025-10-31,101.7,Monthly,Success
S006522,U004343,2025-12-02,94.85,Monthly,Success
S006523,U004348,2025-05-03,102.2,Monthly,Success
S006524,U004348,2025-06-02,101.14,Monthly,Success
S006525,U004348,2025-07-02,103.34,Monthly,Success
S006526,U004348,2025-07-31,100.51,Monthly,Success
S006527,U004348,2025-08-29,103.17,Monthly,Success
S006528,U004348,2025-09-29,95.57,Monthly,Success
S006529,U004349,2025-10-07,1005.11,Annual,Success
S006530,U004351,2025-09-16,114.4,Annual,Success
S006531,U004352,2025-05-29,11.78,Monthly,Success
S006532,U004352,2025-06-29,11.64,Monthly,Success
S006533,U004352,2025-07-29,12.46,Monthly,Success
S006534,U004352,2025-08-27,12.35,Monthly,Success
S006535,U004352,2025-09-25,12.12,Monthly,Success
S006536,U004355,2025-04-25,96.76,Monthly,Success
S006537,U004355,2025-05-23,96.41,Monthly,Success
S006538,U004355,2025-06-22,100.81,Monthly,Success
S006539,U004355,2025-07-23,102.24,Monthly,Success
S006540,U004355,2025-08-23,102.11,Monthly,Success
S006541,U004355,2025-09-21,95.54,Monthly,Success
S006542,U004355,2025-10-22,95.85,Monthly,Success
S006543,U004362,2025-06-03,12.24,Monthly,Success
S006544,U004362,2025-07-01,11.93,Monthly,Success
S006545,U004362,2025-07-31,11.52,Monthly,Failed
S006546,U004362,2025-08-31,11.75,Monthly,Success
S006547,U004362,2025-09-30,12.49,Monthly,Success
S006548,U004363,2025-09-03,334.99,Annual,Success
S006549,U004366,2025-07-14,340.78,Annual,Success
S006550,U004367,2024-04-14,12.54,Monthly,Failed
S006551,U004370,2024-07-29,34.98,Monthly,Success
S006552,U004370,2024-08-27,34.06,Monthly,Success
S006553,U004370,2024-09-26,36.17,Monthly,Success
S006554,U004370,2024-10-26,34.93,Monthly,Success
S006555,U004370,2024-11-26,34.31,Monthly,Success
S006556,U004377,2025-01-07,12.39,Monthly,Success
S006557,U004377,2025-02-06,12.05,Monthly,Success
S006558,U004377,2025-03-07,11.98,Monthly,Failed
S006559,U004377,2025-04-06,11.57,Monthly,Success
S006560,U004378,2025-10-11,36.19,Monthly,Success
S006561,U004378,2025-11-12,33.81,Monthly,Success
S006562,U004379,2024-06-27,1005.47,Annual,Success
S006563,U004379,2025-06-26,976.73,Annual,Success
S006564,U004382,2024-04-03,12.55,Monthly,Success
S006565,U004382,2024-05-02,11.65,Monthly,Success
S006566,U004382,2024-06-02,12.56,Monthly,Success
S006567,U004382,2024-07-01,12.12,Monthly,Success
S006568,U004382,2024-08-01,11.77,Monthly,Success
S006569,U004382,2024-08-30,11.87,Monthly,Success
S006570,U004382,2024-10-01,12.26,Monthly,Success
S006571,U004382,2024-10-30,12.38,Monthly,Success
S006572,U004383,2025-05-14,11.76,Monthly,Success
S006573,U004383,2025-06-13,11.47,Monthly,Refunded
S006574,U004383,2025-07-12,11.7,Monthly,Success
S006575,U004383,2025-08-13,11.65,Monthly,Success
S006576,U004389,2024-05-04,1017.96,Annual,Success
S006577,U004391,2024-08-03,1032.83,Annual,Success
S006578,U004392,2025-04-24,11.84,Monthly,Success
S006579,U004392,2025-05-25,11.63,Monthly,Success
S006580,U004392,2025-06-23,12.2,Monthly,Success
S006581,U004392,2025-07-24,11.65,Monthly,Refunded
S006582,U004393,2025-06-27,12.09,Monthly,Success
S006583,U004394,2024-03-02,11.81,Monthly,Success
S006584,U004394,2024-04-02,12.46,Monthly,Success
S006585,U004394,2024-05-03,12.46,Monthly,Success
S006586,U004394,2024-06-01,11.96,Monthly,Success
S006587,U004394,2024-06-30,12.1,Monthly,Success
S006588,U004394,2024-07-30,11.93,Monthly,Success
S006589,U004394,2024-08-31,11.69,Monthly,Success
S006590,U004394,2024-09-28,11.4,Monthly,Success
S006591,U004395,2025-12-06,11.57,Monthly,Success
S006592,U004398,2024-04-11,12.19,Monthly,Success
S006593,U004398,2024-05-09,12.35,Monthly,Success
S006594,U004398,2024-06-08,12.52,Monthly,Success
S006595,U004398,2024-07-09,11.77,Monthly,Success
S006596,U004398,2024-08-08,11.75,Monthly,Success
S006597,U004398,2024-09-06,12.24,Monthly,Success
S006598,U004398,2024-10-06,11.56,Monthly,Success
S006599,U004399,2024-07-17,335.88,Annual,Failed
S006600,U004400,2024-06-04,12.08,Monthly,Success
S006601,U004400,2024-07-02,12.46,Monthly,Success
S006602,U004400,2024-08-02,11.98,Monthly,Success
S006603,U004400,2024-09-02,12.51,Monthly,Success
S006604,U004402,2025-04-13,117.36,Annual,Success
S006605,U004403,2024-09-21,11.93,Monthly,Failed
S006606,U004403,2024-10-21,11.54,Monthly,Success
S006607,U004403,2024-11-22,11.76,Monthly,Success
S006608,U004403,2024-12-21,12.44,Monthly,Success
S006609,U004403,2025-01-21,12.45,Monthly,Success
S006610,U004403,2025-02-18,11.7,Monthly,Success
S006611,U004403,2025-03-20,12.53,Monthly,Success
S006612,U004403,2025-04-21,11.7,Monthly,Success
S006613,U004403,2025-05-21,11.75,Monthly,Success
S006614,U004406,2025-07-18,34.32,Monthly,Success
S006615,U004406,2025-08-18,36.35,Monthly,Success
S006616,U004406,2025-09-17,35.44,Monthly,Success
S006617,U004406,2025-10-16,33.98,Monthly,Success
S006618,U004406,2025-11-15,33.57,Monthly,Success
S006619,U004407,2025-12-06,11.51,Monthly,Success
S006620,U004408,2024-06-20,11.63,Monthly,Success
S006621,U004408,2024-07-20,11.49,Monthly,Refunded
S006622,U004408,2024-08-17,12.02,Monthly,Success
S006623,U004408,2024-09-18,12.4,Monthly,Success
S006624,U004408,2024-10-16,11.7,Monthly,Success
S006625,U004408,2024-11-16,11.74,Monthly,Success
S006626,U004408,2024-12-15,12.37,Monthly,Success
S006627,U004409,2025-01-07,11.86,Monthly,Success
S006628,U004409,2025-02-06,12.57,Monthly,Success
S006629,U004409,2025-03-08,11.65,Monthly,Success
S006630,U004409,2025-04-06,11.85,Monthly,Success
S006631,U004409,2025-05-07,11.65,Monthly,Success
S006632,U004409,2025-06-05,12.02,Monthly,Success
S006633,U004409,2025-07-04,12.46,Monthly,Success
S006634,U004409,2025-08-03,12.27,Monthly,Success
S006635,U004410,2025-05-01,36.46,Monthly,Success
S006636,U004410,2025-06-01,36.31,Monthly,Refunded
S006637,U004410,2025-06-30,33.68,Monthly,Success
S006638,U004410,2025-07-30,33.38,Monthly,Success
S006639,U004410,2025-08-29,35.52,Monthly,Success
S006640,U004410,2025-09-30,34.04,Monthly,Success
S006641,U004410,2025-10-29,34.97,Monthly,Success
S006642,U004413,2025-07-11,990.73,Annual,Success
S006643,U004418,2024-02-05,11.88,Monthly,Success
S006644,U004418,2024-03-05,12.29,Monthly,Success
S006645,U004418,2024-04-04,12.11,Monthly,Refunded
S006646,U004418,2024-05-03,12.32,Monthly,Success
S006647,U004418,2024-06-03,12.35,Monthly,Success
S006648,U004420,2024-07-21,34.92,Monthly,Success
S006649,U004420,2024-08-21,34.23,Monthly,Success
S006650,U004420,2024-09-20,33.42,Monthly,Success
S006651,U004420,2024-10-21,35.09,Monthly,Success
S006652,U004420,2024-11-19,34.46,Monthly,Success
S006653,U004420,2024-12-19,34.26,Monthly,Success
S006654,U004420,2025-01-19,34.21,Monthly,Success
S006655,U004420,2025-02-18,34.2,Monthly,Success
S006656,U004420,2025-03-19,33.54,Monthly,Success
S006657,U004420,2025-04-18,35.75,Monthly,Success
S006658,U004420,2025-05-19,36.38,Monthly,Success
S006659,U004420,2025-06-18,35.55,Monthly,Success
S006660,U004420,2025-07-18,36.13,Monthly,Success
S006661,U004424,2025-08-12,12.07,Monthly,Success
S006662,U004424,2025-09-11,11.71,Monthly,Success
S006663,U004425,2024-11-16,11.4,Monthly,Success
S006664,U004425,2024-12-18,11.94,Monthly,Success
S006665,U004425,2025-01-15,12.23,Monthly,Success
S006666,U004425,2025-02-14,12.32,Monthly,Success
S006667,U004428,2024-05-01,94.17,Monthly,Failed
S006668,U004428,2024-06-02,95.83,Monthly,Success
S006669,U004428,2024-07-01,98.16,Monthly,Success
S006670,U004428,2024-07-31,102.29,Monthly,Success
S006671,U004428,2024-08-29,100.99,Monthly,Success
S006672,U004428,2024-09-30,103.03,Monthly,Success
S006673,U004430,2025-09-19,11.9,Monthly,Failed
S006674,U004435,2024-04-06,96.0,Monthly,Success
S006675,U004435,2024-05-04,100.31,Monthly,Success
S006676,U004435,2024-06-04,102.06,Monthly,Success
S006677,U004435,2024-07-04,97.48,Monthly,Success
S006678,U004435,2024-08-03,94.8,Monthly,Success
S006679,U004435,2024-09-03,95.25,Monthly,Success
S006680,U004435,2024-10-03,95.8,Monthly,Success
S006681,U004436,2024-10-22,352.43,Annual,Success
S006682,U004437,2024-12-14,334.2,Annual,Success
S006683,U004437,2025-12-18,353.72,Annual,Success
S006684,U004438,2025-09-13,11.68,Monthly,Success
S006685,U004439,2025-12-30,12.48,Monthly,Success
S006686,U004440,2024-09-16,12.13,Monthly,Success
S006687,U004440,2024-10-16,11.57,Monthly,Success
S006688,U004440,2024-11-16,12.57,Monthly,Success
S006689,U004440,2024-12-17,12.3,Monthly,Failed
S006690,U004440,2025-01-15,12.02,Monthly,Success
S006691,U004440,2025-02-13,12.14,Monthly,Success
S006692,U004440,2025-03-16,12.53,Monthly,Success
S006693,U004441,2025-11-02,119.09,Annual,Success
S006694,U004444,2025-01-19,12.51,Monthly,Success
S006695,U004444,2025-02-19,12.31,Monthly,Success
S006696,U004444,2025-03-19,11.62,Monthly,Success
S006697,U004444,2025-04-20,11.89,Monthly,Success
S006698,U004444,2025-05-18,12.34,Monthly,Success
S006699,U004444,2025-06-17,11.78,Monthly,Success
S006700,U004445,2025-01-27,101.87,Monthly,Success
S006701,U004445,2025-02-24,99.62,Monthly,Success
S006702,U004445,2025-03-27,101.46,Monthly,Success
S006703,U004445,2025-04-27,97.32,Monthly,Success
S006704,U004445,2025-05-27,102.37,Monthly,Success
S006705,U004445,2025-06-25,102.37,Monthly,Success
S006706,U004445,2025-07-25,102.4,Monthly,Failed
S006707,U004445,2025-08-25,100.29,Monthly,Success
S006708,U004446,2025-12-26,1037.91,Annual,Success
S006709,U004447,2024-07-27,12.04,Monthly,Success
S006710,U004447,2024-08-24,12.17,Monthly,Success
S006711,U004447,2024-09-23,11.89,Monthly,Success
S006712,U004447,2024-10-25,12.43,Monthly,Success
S006713,U004447,2024-11-24,11.73,Monthly,Success
S006714,U004447,2024-12-23,11.54,Monthly,Success
S006715,U004450,2025-08-16,942.54,Annual,Success
S006716,U004453,2025-10-14,121.6,Annual,Success
S006717,U004455,2025-10-26,36.35,Monthly,Success
S006718,U004456,2024-03-20,12.09,Monthly,Success
S006719,U004456,2024-04-20,12.01,Monthly,Success
S006720,U004456,2024-05-19,11.43,Monthly,Success
S006721,U004456,2024-06-18,11.75,Monthly,Success
S006722,U004456,2024-07-17,12.48,Monthly,Success
S006723,U004456,2024-08-18,11.93,Monthly,Success
S006724,U004460,2025-04-28,33.69,Monthly,Success
S006725,U004460,2025-05-29,34.57,Monthly,Success
S006726,U004460,2025-06-27,35.08,Monthly,Success
S006727,U004468,2024-07-05,101.21,Monthly,Success
S006728,U004471,2025-11-18,338.18,Annual,Success
S006729,U004472,2025-12-28,12.5,Monthly,Success
S006730,U004474,2024-12-17,346.91,Annual,Success
S006731,U004474,2025-12-23,356.74,Annual,Success
S006732,U004475,2025-07-12,364.64,Annual,Success
S006733,U004477,2025-02-02,12.24,Monthly,Success
S006734,U004478,2024-12-18,337.26,Annual,Success
S006735,U004478,2025-12-19,343.5,Annual,Success
S006736,U004480,2025-05-16,34.51,Monthly,Success
S006737,U004480,2025-06-14,35.61,Monthly,Success
S006738,U004481,2024-07-07,96.95,Monthly,Success
S006739,U004481,2024-08-07,101.2,Monthly,Success
S006740,U004482,2025-03-10,119.88,Annual,Success
S006741,U004485,2024-08-27,117.92,Annual,Success
S006742,U004485,2025-08-22,123.33,Annual,Success
S006743,U004487,2024-02-06,11.46,Monthly,Success
S006744,U004487,2024-03-08,12.27,Monthly,Success
S006745,U004487,2024-04-07,11.83,Monthly,Success
S006746,U004488,2024-12-17,11.45,Monthly,Success
S006747,U004488,2025-01-16,11.95,Monthly,Success
S006748,U004488,2025-02-14,11.47,Monthly,Success
S006749,U004488,2025-03-17,12.21,Monthly,Success
S006750,U004488,2025-04-15,12.07,Monthly,Success
S006751,U004488,2025-05-16,11.42,Monthly,Success
S006752,U004488,2025-06-15,11.52,Monthly,Success
S006753,U004488,2025-07-15,11.89,Monthly,Success
S006754,U004488,2025-08-13,12.55,Monthly,Success
S006755,U004490,2025-05-12,358.74,Annual,Success
S006756,U004492,2025-07-24,12.09,Monthly,Success
S006757,U004492,2025-08-23,11.93,Monthly,Failed
S006758,U004492,2025-09-24,11.67,Monthly,Success
S006759,U004492,2025-10-23,11.78,Monthly,Success
S006760,U004494,2025-09-20,12.23,Monthly,Success
S006761,U004494,2025-10-20,12.48,Monthly,Success
S006762,U004494,2025-11-19,11.54,Monthly,Success
S006763,U004495,2025-08-17,102.73,Monthly,Success
S006764,U004495,2025-09-17,97.29,Monthly,Success
S006765,U004495,2025-10-15,100.3,Monthly,Success
S006766,U004496,2025-06-05,11.62,Monthly,Success
S006767,U004496,2025-07-06,12.59,Monthly,Success
